cluster,devicename,consumerno,2026-09-01,RECIEVED,EXPECTED,PERCENTAGE,INSTALLATION_DATE
cluster_4,ISKUS0609650,74701106488,1,1,1,100.0,2025-05-02 00:00:00
cluster_4,ISKUS0609786,23829101562,0,0,1,0.0,2026-07-23 00:00:00
cluster_4,ISKUS0610803,74454002860,0,0,1,0.0,2025-05-27 00:00:00
cluster_4,ISKUS0610804,74454002878,0,0,1,0.0,2025-05-27 00:00:00
cluster_4,ISKUS0613790,29393000620,0,0,1,0.0,2025-04-24 00:00:00
cluster_4,ISKUS0613805,29348007742,0,0,1,0.0,2025-04-23 00:00:00
cluster_4,ISKUS0613807,29348007726,0,0,1,0.0,2025-04-23 00:00:00
cluster_4,ISKUS0613815,29332003874,0,0,1,0.0,2025-06-16 00:00:00
cluster_4,ISKUS0613827,29317001866,0,0,1,0.0,2025-04-24 00:00:00
cluster_4,ISKUS0613833,29325001292,0,0,1,0.0,2025-06-16 00:00:00
cluster_4,ISKUS0613835,29337011301,0,0,1,0.0,2025-06-13 00:00:00
cluster_4,ISKUS0613843,29348007777,1,1,1,100.0,2025-05-06 00:00:00
cluster_4,ISKUS0613856,29323004081,0,0,1,0.0,2025-06-13 00:00:00
cluster_4,ISKUS0613857,29348007785,1,1,1,100.0,2025-07-14 00:00:00
cluster_4,ISKUS0613872,29337011360,0,0,1,0.0,2025-07-25 00:00:00
cluster_4,ISKUS0613880,29335007200,0,0,1,0.0,2025-03-31 00:00:00
cluster_3,ISKUS0614601,71005102546,0,0,1,0.0,2025-07-15 00:00:00
cluster_3,ISKUS0614609,71045101737,0,0,1,0.0,2025-07-30 00:00:00
cluster_4,ISKUS0615947,24501407166,0,0,1,0.0,2025-05-09 00:00:00
cluster_4,ISKUS0616109,24501404078,0,0,1,0.0,2024-10-29 00:00:00
cluster_4,ISKUS0616110,24501415169,0,0,1,0.0,2026-07-13 00:00:00
cluster_3,ISKUS0617545,70878103791,0,0,1,0.0,2025-04-17 00:00:00
cluster_3,ISKUS0617550,70831100923,0,0,1,0.0,2025-04-11 00:00:00
cluster_4,ISKUS0617579,29075103557,0,0,1,0.0,2025-06-02 00:00:00
cluster_4,ISKUS0617612,29051037511,0,0,1,0.0,2025-05-28 00:00:00
cluster_3,ISKUS0617995,71006107231,0,0,1,0.0,2025-04-11 00:00:00
cluster_3,ISKUS0618117,77346101227,0,0,1,0.0,2025-04-05 00:00:00
cluster_4,ISKUS0618181,23318104590,0,0,1,0.0,2025-04-14 00:00:00
cluster_4,ISKUS0618353,23412104205,0,0,1,0.0,2025-04-15 00:00:00
cluster_3,ISKUS0618404,77339110780,0,0,1,0.0,2025-05-28 00:00:00
cluster_3,ISKUS0618405,77339110640,0,0,1,0.0,2025-05-05 00:00:00
cluster_3,ISKUS0618406,77339110690,0,0,1,0.0,2025-05-25 00:00:00
cluster_3,ISKUS0618407,77339110666,0,0,1,0.0,2025-05-05 00:00:00
cluster_3,ISKUS0618409,77339110682,0,0,1,0.0,2025-05-05 00:00:00
cluster_3,ISKUS0618410,77339110674,0,0,1,0.0,2025-05-05 00:00:00
cluster_3,ISKUS0618414,77350104200,0,0,1,0.0,2025-08-14 00:00:00
cluster_3,ISKUS0618419,77345100596,0,0,1,0.0,2025-04-21 00:00:00
cluster_3,ISKUS0618420,77347102898,0,0,1,0.0,2025-04-10 00:00:00
cluster_4,ISKUS0618430,23401250566,0,0,1,0.0,2025-05-05 00:00:00
cluster_4,ISKUS0618518,23432100957,0,0,1,0.0,2025-05-16 00:00:00
cluster_3,ISKUS0618902,71054101370,0,0,1,0.0,2025-05-05 00:00:00
cluster_3,ISKUS0618923,71006107282,0,0,1,0.0,2025-05-17 00:00:00
cluster_3,ISKUS0618925,71030101817,0,0,1,0.0,2025-05-17 00:00:00
cluster_3,ISKUS0618927,71045101702,0,0,1,0.0,2025-05-28 00:00:00
cluster_3,ISKUS0618928,71006107266,0,0,1,0.0,2025-06-02 00:00:00
cluster_3,ISKUS0619244,70421000902,1,1,1,100.0,2025-04-07 00:00:00
cluster_3,ISKUS0619245,70427000556,0,0,1,0.0,2025-04-21 00:00:00
cluster_3,ISKUS0619261,71006105360,1,1,1,100.0,2025-10-18 00:00:00
cluster_4,ISKUS0624687,23981001230,0,0,1,0.0,2025-10-10 00:00:00
cluster_4,ISKUS0624739,23981000803,0,0,1,0.0,2026-03-13 00:00:00
cluster_4,ISKUS0624979,23911000251,0,0,1,0.0,2025-12-11 00:00:00
cluster_4,ISKUS0631550,29631013359,0,0,1,0.0,2026-06-30 00:00:00
cluster_4,ISKUS0632103,76337000765,1,1,1,100.0,2025-04-12 00:00:00
cluster_4,ISKUS0632199,29647002017,0,0,1,0.0,2025-05-17 00:00:00
cluster_4,ISKUS0632264,24204003486,0,0,1,0.0,2025-04-29 00:00:00
cluster_4,ISKUS0634868,74411105365,0,0,1,0.0,2025-04-19 00:00:00
cluster_4,ISKUS0639211,29545205890,0,0,1,0.0,2026-01-08 00:00:00
cluster_4,ISKUS0639218,29532002898,1,1,1,100.0,2026-04-13 00:00:00
cluster_4,ISKUS0639223,29533206756,0,0,1,0.0,2026-01-13 00:00:00
cluster_4,ISKUS0639229,29546202452,0,0,1,0.0,2026-01-13 00:00:00
cluster_4,ISKUS0639230,29537201643,0,0,1,0.0,2026-01-13 00:00:00
cluster_4,ISKUS0639232,29545205903,0,0,1,0.0,2026-01-22 00:00:00
cluster_4,ISKUS0639234,29537201651,0,0,1,0.0,2026-01-22 00:00:00
cluster_4,ISKUS0639237,29548202042,0,0,1,0.0,2026-01-22 00:00:00
cluster_4,ISKUS0639238,29548202050,0,0,1,0.0,2026-01-30 00:00:00
cluster_4,ISKUS0639256,29547201549,0,0,1,0.0,2026-03-03 00:00:00
cluster_4,ISKUS0639258,29546202479,0,0,1,0.0,2026-02-17 00:00:00
cluster_4,ISKUS0639259,29546202487,0,0,1,0.0,2026-02-17 00:00:00
cluster_4,ISKUS0639263,29539203309,0,0,1,0.0,2026-03-29 00:00:00
cluster_4,ISKUS0639305,29545205873,0,0,1,0.0,2026-01-02 00:00:00
cluster_4,ISKUS0639309,29537201635,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639338,29515203325,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639491,29533206730,0,0,1,0.0,2026-01-02 00:00:00
cluster_4,ISKUS0639492,29533206721,0,0,1,0.0,2026-01-02 00:00:00
cluster_4,ISKUS0639497,29545205865,0,0,1,0.0,2026-01-02 00:00:00
cluster_4,ISKUS0639498,29531208026,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639499,29531208034,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639500,29531208018,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639517,29514204123,0,0,1,0.0,2026-04-13 00:00:00
cluster_4,ISKUS0639519,29511204734,0,0,1,0.0,2026-04-08 00:00:00
cluster_4,ISKUS0639542,29514204107,0,0,1,0.0,2026-02-20 00:00:00
cluster_4,ISKUS0639565,29545205881,0,0,1,0.0,2026-01-03 00:00:00
cluster_4,ISKUS0639569,29538201477,0,0,1,0.0,2026-05-27 00:00:00
cluster_4,ISKUS0639570,29545200707,0,0,1,0.0,2026-03-25 00:00:00
cluster_4,ISKUS0639584,29545206020,0,0,1,0.0,2026-05-27 00:00:00
cluster_4,ISKUS0639586,29548202085,0,0,1,0.0,2026-04-28 00:00:00
cluster_4,ISKUS0639587,29545206004,0,0,1,0.0,2026-04-16 00:00:00
cluster_4,ISKUS0639589,29548202077,0,0,1,0.0,2026-04-28 00:00:00
cluster_3,ISKUS0644586,77338105111,0,0,1,0.0,2025-05-01 00:00:00
cluster_3,ISKUS0905719,73178102027,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0907048,29158100920,0,0,1,0.0,2025-08-06 00:00:00
cluster_4,ISKUS0907056,29142101506,0,0,1,0.0,2025-11-13 00:00:00
cluster_4,ISKUS0907061,29158100962,0,0,1,0.0,2025-10-17 00:00:00
cluster_4,ISKUS0907062,29161100927,0,0,1,0.0,2025-10-17 00:00:00
cluster_4,ISKUS0907077,29155100554,0,0,1,0.0,2025-08-18 00:00:00
cluster_4,ISKUS0907079,29165104641,0,0,1,0.0,2025-08-18 00:00:00
cluster_4,ISKUS0907080,29155100600,0,0,1,0.0,2025-07-31 00:00:00
cluster_4,ISKUS0907118,29171101454,0,0,1,0.0,2025-08-06 00:00:00
cluster_4,ISKUS0907120,29174101080,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0907123,29110103457,0,0,1,0.0,2026-01-21 00:00:00
cluster_4,ISKUS0907131,29161100919,0,0,1,0.0,2025-10-11 00:00:00
cluster_4,ISKUS0907135,29138102366,0,0,1,0.0,2026-02-13 00:00:00
cluster_4,ISKUS0907138,29138102420,0,0,1,0.0,2025-12-29 00:00:00
cluster_4,ISKUS0907140,29138102374,0,0,1,0.0,2025-11-17 00:00:00
cluster_4,ISKUS0907150,29170101230,0,0,1,0.0,2025-08-05 00:00:00
cluster_4,ISKUS0907164,29168102305,0,0,1,0.0,2025-08-01 00:00:00
cluster_4,ISKUS0907165,29168102291,0,0,1,0.0,2025-10-17 00:00:00
cluster_4,ISKUS0907170,29177102371,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0907182,29128101804,1,1,1,100.0,2025-12-29 00:00:00
cluster_4,ISKUS0907204,29159101687,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0907220,29141101065,0,0,1,0.0,2025-07-24 00:00:00
cluster_4,ISKUS0907231,29110103449,0,0,1,0.0,2025-08-18 00:00:00
cluster_4,ISKUS0907232,29155100570,0,0,1,0.0,2025-08-18 00:00:00
cluster_4,ISKUS0907236,29145100977,0,0,1,0.0,2025-10-13 00:00:00
cluster_4,ISKUS0907256,29168102348,0,0,1,0.0,2026-02-13 00:00:00
cluster_4,ISKUS0907264,29142101450,0,0,1,0.0,2026-01-21 00:00:00
cluster_4,ISKUS0907266,29146104046,0,0,1,0.0,2025-11-24 00:00:00
cluster_4,ISKUS0907290,29181109857,0,0,1,0.0,2026-01-21 00:00:00
cluster_4,ISKUS0907291,29113104780,0,0,1,0.0,2026-02-13 00:00:00
cluster_4,ISKUS0907297,29159101679,0,0,1,0.0,2026-01-20 00:00:00
cluster_4,ISKUS0907309,29165104684,0,0,1,0.0,2026-02-13 00:00:00
cluster_4,ISKUS0907314,29110103465,0,0,1,0.0,2025-10-13 00:00:00
cluster_4,ISKUS0907331,29161100935,0,0,1,0.0,2025-11-29 00:00:00
cluster_4,ISKUS0907346,29141101081,0,0,1,0.0,2025-11-29 00:00:00
cluster_4,ISKUS0907362,29168102364,0,0,1,0.0,2026-02-13 00:00:00
cluster_4,ISKUS0907380,29117100739,1,1,1,100.0,2026-01-28 00:00:00
cluster_4,ISKUS0907408,29121102937,0,0,1,0.0,2025-12-29 00:00:00
cluster_4,ISKUS0907409,29121102945,0,0,1,0.0,2025-12-29 00:00:00
cluster_4,ISKUS0907417,29179102921,1,1,1,100.0,2025-12-29 00:00:00
cluster_4,ISKUS0907418,29179102930,0,0,1,0.0,2025-12-29 00:00:00
cluster_4,ISKUS0907422,29145100950,0,0,1,0.0,2026-04-20 00:00:00
cluster_4,ISKUS0907434,29114101572,1,1,1,100.0,2026-07-07 00:00:00
cluster_4,ISKUS0907460,29120105223,1,1,1,100.0,2026-07-07 00:00:00
cluster_4,ISKUS0907475,29170101280,1,1,1,100.0,2026-06-16 00:00:00
cluster_4,ISKUS0907486,29151107813,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907496,29137102133,1,1,1,100.0,2026-07-08 00:00:00
cluster_4,ISKUS0907512,29110103538,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907531,29149102010,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907541,29158100989,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907545,29177102606,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907547,29110103511,0,0,1,0.0,2026-06-16 00:00:00
cluster_4,ISKUS0907548,29110103554,0,0,1,0.0,2026-06-11 00:00:00
cluster_4,ISKUS0907552,29165104749,1,1,1,100.0,2026-06-11 00:00:00
cluster_4,ISKUS0907567,29162104462,0,0,1,0.0,2026-06-17 00:00:00
cluster_4,ISKUS0907583,29168001231,0,0,1,0.0,2026-07-27 00:00:00
cluster_4,ISKUS0907591,29146104089,1,1,1,100.0,2026-07-08 00:00:00
cluster_4,ISKUS0907603,29165104781,0,0,1,0.0,2026-05-06 00:00:00
cluster_4,ISKUS0907614,29168100574,0,0,1,0.0,2026-05-05 00:00:00
cluster_4,ISKUS0907615,29123100796,0,0,1,0.0,2026-05-15 00:00:00
cluster_4,ISKUS0907621,29165104757,0,0,1,0.0,2026-07-15 00:00:00
cluster_4,ISKUS0907622,29165104803,0,0,1,0.0,2026-07-15 00:00:00
cluster_4,ISKUS0907649,29120105401,0,0,1,0.0,2026-07-14 00:00:00
cluster_4,ISKUS0907651,29151107821,0,0,1,0.0,2026-03-11 00:00:00
cluster_4,ISKUS0907655,29152103790,0,0,1,0.0,2026-07-16 00:00:00
cluster_4,ISKUS0907657,29141101103,0,0,1,0.0,2026-07-15 00:00:00
cluster_3,ISKUS0644925,70880000147,0,0,1,0.0,2025-04-22 00:00:00
cluster_3,ISKUS0644962,70414051270,0,0,1,0.0,2025-05-24 00:00:00
cluster_3,ISKUS0644977,70421000511,0,0,1,0.0,2025-06-10 00:00:00
cluster_3,ISKUS0644925,70880000147,0,0,1,0.0,2025-04-22 00:00:00
cluster_3,ISKUS0655638,70878103805,1,1,1,100.0,2025-05-14 00:00:00
cluster_3,ISKUS0655639,70875101917,0,0,1,0.0,2025-05-14 00:00:00
cluster_3,ISKUS0656010,77305000493,0,0,1,0.0,2025-07-14 00:00:00
cluster_3,ISKUS0656015,77339110631,0,0,1,0.0,2025-05-03 00:00:00
cluster_3,ISKUS0656017,77364103228,0,0,1,0.0,2025-05-12 00:00:00
cluster_3,ISKUS0656078,77357100960,0,0,1,0.0,2025-05-12 00:00:00
cluster_3,ISKUS0656079,77339110755,0,0,1,0.0,2025-05-14 00:00:00
cluster_3,ISKUS0656080,77339110747,0,0,1,0.0,2025-05-14 00:00:00
cluster_3,ISKUS0656091,77339110720,0,0,1,0.0,2025-05-13 00:00:00
cluster_3,ISKUS0656092,77350104197,0,0,1,0.0,2025-05-16 00:00:00
cluster_3,ISKUS0656151,77364103236,0,0,1,0.0,2025-05-29 00:00:00
cluster_3,ISKUS0656304,77346101235,0,0,1,0.0,2025-05-21 00:00:00
cluster_3,ISKUS0656432,77364103244,0,0,1,0.0,2025-06-13 00:00:00
cluster_4,ISKUS0661594,23421102384,0,0,1,0.0,2025-07-14 00:00:00
cluster_4,ISKUS0661610,23414102641,0,0,1,0.0,2025-08-04 00:00:00
cluster_4,ISKUS0663515,29531207569,0,0,1,0.0,2025-05-12 00:00:00
cluster_4,ISKUS0663518,29548201992,0,0,1,0.0,2025-05-12 00:00:00
cluster_4,ISKUS0663521,29501203794,0,0,1,0.0,2025-08-19 00:00:00
cluster_4,ISKUS0663525,29545205792,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0663529,29501203760,0,0,1,0.0,2025-08-19 00:00:00
cluster_4,ISKUS0663532,29534203939,0,0,1,0.0,2025-11-12 00:00:00
cluster_4,ISKUS0663542,29537201570,0,0,1,0.0,2025-06-20 00:00:00
cluster_4,ISKUS0663576,29531207631,0,0,1,0.0,2025-06-19 00:00:00
cluster_4,ISKUS0663577,29538204662,0,0,1,0.0,2025-06-20 00:00:00
cluster_4,ISKUS0663581,29538204654,0,0,1,0.0,2025-06-03 00:00:00
cluster_4,ISKUS0663582,29538204646,0,0,1,0.0,2025-06-03 00:00:00
cluster_4,ISKUS0663583,29531207607,0,0,1,0.0,2025-06-02 00:00:00
cluster_4,ISKUS0663584,29531207615,0,0,1,0.0,2025-06-03 00:00:00
cluster_4,ISKUS0663586,29533206357,0,0,1,0.0,2025-06-02 00:00:00
cluster_4,ISKUS0663587,29539203082,0,0,1,0.0,2025-06-02 00:00:00
cluster_4,ISKUS0663588,29531207623,0,0,1,0.0,2025-06-03 00:00:00
cluster_4,ISKUS0663589,29531207593,0,0,1,0.0,2025-05-28 00:00:00
cluster_4,ISKUS0663593,29545205806,0,0,1,0.0,2025-08-26 00:00:00
cluster_4,ISKUS0663594,29545205814,0,0,1,0.0,2025-08-29 00:00:00
cluster_4,ISKUS0663632,29546202304,0,0,1,0.0,2025-06-25 00:00:00
cluster_4,ISKUS0663633,29533206390,0,0,1,0.0,2025-06-25 00:00:00
cluster_4,ISKUS0663634,29537201562,0,0,1,0.0,2025-07-03 00:00:00
cluster_4,ISKUS0663637,29538204719,0,0,1,0.0,2025-07-03 00:00:00
cluster_4,ISKUS0663639,29533206411,0,0,1,0.0,2025-07-15 00:00:00
cluster_4,ISKUS0663640,29539203090,0,0,1,0.0,2025-07-15 00:00:00
cluster_4,ISKUS0663642,29545205776,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0663643,29531207674,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0663644,29545205784,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0663682,29533206420,0,0,1,0.0,2025-09-23 00:00:00
cluster_4,ISKUS0663684,29535201468,0,0,1,0.0,2025-08-23 00:00:00
cluster_4,ISKUS0663685,29535201450,0,0,1,0.0,2025-08-23 00:00:00
cluster_4,ISKUS0663688,29535201476,0,0,1,0.0,2025-08-23 00:00:00
cluster_4,ISKUS0663690,29533206454,0,0,1,0.0,2025-08-28 00:00:00
cluster_4,ISKUS0663697,29533206373,0,0,1,0.0,2025-06-20 00:00:00
cluster_4,ISKUS0663698,29534203874,0,0,1,0.0,2025-06-10 00:00:00
cluster_4,ISKUS0663700,29532204512,0,0,1,0.0,2025-06-20 00:00:00
cluster_4,ISKUS0663701,29545001542,0,0,1,0.0,2026-05-27 00:00:00
cluster_4,ISKUS0663706,29532200355,0,0,1,0.0,2026-05-27 00:00:00
cluster_4,ISKUS0663707,29516200052,0,0,1,0.0,2026-06-03 00:00:00
cluster_4,ISKUS0663737,29531207658,0,0,1,0.0,2025-07-21 00:00:00
cluster_4,ISKUS0663741,29547201484,0,0,1,0.0,2025-07-07 00:00:00
cluster_4,ISKUS0663742,29533206403,0,0,1,0.0,2025-07-15 00:00:00
cluster_4,ISKUS0663761,29501203719,0,0,1,0.0,2025-06-24 00:00:00
cluster_4,ISKUS0663765,29538204697,0,0,1,0.0,2025-06-25 00:00:00
cluster_4,ISKUS0663766,29538204689,0,0,1,0.0,2025-06-25 00:00:00
cluster_4,ISKUS0663767,29534203882,0,0,1,0.0,2025-06-22 00:00:00
cluster_4,ISKUS0663769,29531207640,0,0,1,0.0,2025-06-22 00:00:00
cluster_4,ISKUS0663770,29538204700,0,0,1,0.0,2025-06-25 00:00:00
cluster_4,ISKUS0663777,29531208093,0,0,1,0.0,2026-02-09 00:00:00
cluster_4,ISKUS0663778,29538204956,0,0,1,0.0,2026-01-29 00:00:00
cluster_4,ISKUS0663780,29546202460,0,0,1,0.0,2026-01-29 00:00:00
cluster_4,ISKUS0663794,29534203890,0,0,1,0.0,2025-09-03 00:00:00
cluster_4,ISKUS0663849,29547201450,0,0,1,0.0,2025-05-30 00:00:00
cluster_4,ISKUS0663877,29538204670,0,0,1,0.0,2025-06-20 00:00:00
cluster_4,ISKUS0663891,29533206365,0,0,1,0.0,2025-06-10 00:00:00
cluster_4,ISKUS0663892,29547201468,0,0,1,0.0,2025-06-10 00:00:00
cluster_4,ISKUS0663893,29546202282,0,0,1,0.0,2025-06-11 00:00:00
cluster_4,ISKUS0663898,29546202290,1,1,1,100.0,2025-06-11 00:00:00
cluster_4,ISKUS0663974,29413101612,0,0,1,0.0,2025-05-20 00:00:00
cluster_4,ISKUS0663996,29404102563,0,0,1,0.0,2025-05-19 00:00:00
cluster_4,ISKUS0664061,29658106978,0,0,1,0.0,2025-04-30 00:00:00
cluster_4,ISKUS0666517,29323001490,0,0,1,0.0,2026-02-10 00:00:00
cluster_4,ISKUS0666759,29466101404,0,0,1,0.0,2025-06-06 00:00:00
cluster_4,ISKUS0666760,29430101366,0,0,1,0.0,2025-06-06 00:00:00
cluster_4,ISKUS0666761,29433101189,0,0,1,0.0,2025-06-06 00:00:00
cluster_4,ISKUS0666764,29447106005,0,0,1,0.0,2025-06-06 00:00:00
cluster_4,ISKUS0673740,24330100371,0,0,1,0.0,2025-11-06 00:00:00
cluster_3,ISKUS0674132,72416101145,0,0,1,0.0,2025-05-19 00:00:00
cluster_3,ISKUS0674216,72439102229,0,0,1,0.0,2025-12-17 00:00:00
cluster_3,ISKUS0674132,72416101145,0,0,1,0.0,2025-05-19 00:00:00
cluster_3,ISKUS0674216,72439102229,0,0,1,0.0,2025-12-17 00:00:00
cluster_4,ISKUS0676802,24323100655,0,0,1,0.0,2025-07-09 00:00:00
cluster_3,ISKUS0680949,73156000566,1,1,1,100.0,2025-06-19 00:00:00
cluster_3,ISKUS0685711,71012103021,0,0,1,0.0,2025-05-17 00:00:00
cluster_3,ISKUS0686338,72336110318,0,0,1,0.0,2025-04-28 00:00:00
cluster_4,ISKUS0686402,24047000884,0,0,1,0.0,2026-01-02 00:00:00
cluster_4,ISKUS0686406,24047001902,0,0,1,0.0,2026-01-02 00:00:00
cluster_3,ISKUS0686470,72301117839,0,0,1,0.0,2025-04-23 00:00:00
cluster_3,ISKUS0688667,71332168302,0,0,1,0.0,2025-05-03 00:00:00
cluster_4,ISKUS0690410,29738101085,0,0,1,0.0,2025-07-24 00:00:00
cluster_4,ISKUS0690996,29757108200,0,0,1,0.0,2025-07-22 00:00:00
cluster_4,ISKUS0690998,29727101127,0,0,1,0.0,2025-07-28 00:00:00
cluster_4,ISKUS0690999,29709103920,0,0,1,0.0,2025-07-24 00:00:00
cluster_3,ISKUS0692223,71549114492,0,0,1,0.0,2025-05-12 00:00:00
cluster_4,ISKUS0694600,23942000555,0,0,1,0.0,2025-10-30 00:00:00
cluster_4,ISKUS0695819,23304177639,0,0,1,0.0,2025-06-12 00:00:00
cluster_4,ISKUS0706586,29401148090,0,0,1,0.0,2025-07-23 00:00:00
cluster_4,ISKUS0706641,29540204690,0,0,1,0.0,2026-05-28 00:00:00
cluster_4,ISKUS0706675,29522201090,0,0,1,0.0,2026-05-28 00:00:00
cluster_4,ISKUS0706680,29509305421,1,1,1,100.0,2026-05-28 00:00:00
cluster_4,ISKUS0706692,29450100829,0,0,1,0.0,2025-08-21 00:00:00
cluster_4,ISKUS0706716,29450100837,0,0,1,0.0,2025-08-01 00:00:00
cluster_4,ISKUS0706762,29401148279,0,0,1,0.0,2025-08-12 00:00:00
cluster_4,ISKUS0706872,29539000645,0,0,1,0.0,2026-02-20 00:00:00
cluster_4,ISKUS0706902,29165005520,0,0,1,0.0,2026-01-10 00:00:00
cluster_4,ISKUS0706906,29151106299,0,0,1,0.0,2026-04-16 00:00:00
cluster_4,ISKUS0706927,29438011137,1,1,1,100.0,2026-05-14 00:00:00
cluster_4,ISKUS0712811,29006002810,0,0,1,0.0,2025-12-17 00:00:00
cluster_4,ISKUS0712944,29016002570,0,0,1,0.0,2026-02-20 00:00:00
cluster_3,ISKUS0715810,72201138192,1,1,1,100.0,2025-07-17 00:00:00
cluster_4,ISKUS0719674,24327003506,0,0,1,0.0,2025-12-03 00:00:00
cluster_4,ISKUS0719772,24329006200,0,0,1,0.0,2025-11-15 00:00:00
cluster_4,ISKUS0719964,24389001140,0,0,1,0.0,2025-10-14 00:00:00
cluster_4,ISKUS0724079,23707001865,0,0,1,0.0,2025-08-30 00:00:00
cluster_4,ISKUS0724199,23755000237,0,0,1,0.0,2025-08-27 00:00:00
cluster_4,ISKUS0725364,74701007030,0,0,1,0.0,2025-11-11 00:00:00
cluster_4,ISKUS0725379,24080000642,0,0,1,0.0,2025-09-06 00:00:00
cluster_4,ISKUS0725392,24097101595,0,0,1,0.0,2025-10-16 00:00:00
cluster_3,ISKUS0728234,22117103324,0,0,1,0.0,2025-12-30 00:00:00
cluster_3,ISKUS0728253,22103103670,0,0,1,0.0,2025-11-04 00:00:00
cluster_4,ISKUS0733385,24099103803,0,0,1,0.0,2025-07-01 00:00:00
cluster_4,ISKUS0735896,29056003100,1,1,1,100.0,2026-07-10 00:00:00
cluster_4,ISKUS0737655,29387001652,0,0,1,0.0,2025-09-10 00:00:00
cluster_4,ISKUS0737668,29348007807,0,0,1,0.0,2025-07-14 00:00:00
cluster_4,ISKUS0737669,29348007815,0,0,1,0.0,2025-07-14 00:00:00
cluster_4,ISKUS0737713,29333000216,0,0,1,0.0,2026-05-28 00:00:00
cluster_4,ISKUS0740010,29225117663,0,0,1,0.0,2025-08-28 00:00:00
cluster_4,ISKUS0740556,29201059663,0,0,1,0.0,2025-07-10 00:00:00
cluster_4,ISKUS0740750,29059002920,0,0,1,0.0,2026-06-12 00:00:00
cluster_4,ISKUS0746006,23941100106,0,0,1,0.0,2026-06-27 00:00:00
cluster_3,ISKUS0762966,22105102646,0,0,1,0.0,2025-07-14 00:00:00
cluster_3,ISKUS0763094,78013101371,1,1,1,100.0,2026-05-20 00:00:00
cluster_4,ISKUS0766609,24501175770,1,1,1,100.0,2026-08-06 00:00:00
cluster_4,ISKUS0767962,23301119778,0,0,1,0.0,2025-08-02 00:00:00
cluster_3,ISKUS0769317,75415119337,0,0,1,0.0,2025-06-23 00:00:00
cluster_4,ISKUS0770503,29250105320,0,0,1,0.0,2025-07-05 00:00:00
cluster_4,ISKUS0770741,29225117647,0,0,1,0.0,2025-08-21 00:00:00
cluster_3,ISKUS0771230,72454104741,0,0,1,0.0,2025-06-26 00:00:00
cluster_3,ISKUS0771304,72444103475,0,0,1,0.0,2025-07-30 00:00:00
cluster_3,ISKUS0772693,72550116453,0,0,1,0.0,2025-06-21 00:00:00
cluster_3,ISKUS0772736,72512101754,0,0,1,0.0,2025-06-12 00:00:00
cluster_3,ISKUS0772756,72522104110,0,0,1,0.0,2025-06-12 00:00:00
cluster_4,ISKUS0777431,23601099047,0,0,1,0.0,2025-05-21 00:00:00
cluster_4,ISKUS0777467,23980000281,0,0,1,0.0,2025-10-31 00:00:00
cluster_3,ISKUS0779004,70311105769,0,0,1,0.0,2025-06-19 00:00:00
cluster_3,ISKUS0779057,70306100673,1,1,1,100.0,2025-07-08 00:00:00
cluster_3,ISKUS0779773,77359101646,0,0,1,0.0,2025-08-14 00:00:00
cluster_3,ISKUS0779954,70526104520,0,0,1,0.0,2025-07-11 00:00:00
cluster_4,ISKUS0784612,24501409541,0,0,1,0.0,2025-08-12 00:00:00
cluster_4,ISKUS0784634,24501409070,1,1,1,100.0,2025-07-29 00:00:00
cluster_4,ISKUS0784638,24501409118,0,0,1,0.0,2025-08-13 00:00:00
cluster_4,ISKUS0784641,24501409142,0,0,1,0.0,2025-08-22 00:00:00
cluster_4,ISKUS0784643,24501409150,0,0,1,0.0,2025-07-23 00:00:00
cluster_4,ISKUS0784673,24501409258,0,0,1,0.0,2025-08-10 00:00:00
cluster_4,ISKUS0784692,24501405708,0,0,1,0.0,2025-08-08 00:00:00
cluster_4,ISKUS0784833,29337011395,0,0,1,0.0,2025-09-08 00:00:00
cluster_4,ISKUS0784885,29387016064,0,0,1,0.0,2025-07-26 00:00:00
cluster_4,ISKUS0786390,23679001541,0,0,1,0.0,2025-08-06 00:00:00
cluster_4,ISKUS0788500,24136102992,0,0,1,0.0,2025-06-05 00:00:00
cluster_4,ISKUS0788543,24101273871,0,0,1,0.0,2025-06-19 00:00:00
